filename,text,voice_type
vo_ambient_w4_v340_greeting_cyrene_122.wav,这片麦田可是我们的宝贝，不能随便踩进去哦。会把希望踩坏的。,小昔涟
vo_ambient_w4_v340_greeting_cyrene_123.wav,真有意思呢，你这么一说，人家都想去实地看看啦。只是，要你来当向导！,小昔涟
vo_ambient_w4_v340_greeting_cyrene_126.wav,风铃叮叮当当，就像是怦怦的心跳，好浪漫呀。,小昔涟
vo_ambient_w4_v340_greeting_cyrene_127.wav,想听故事吗？我有好多好多，可以一个个讲给你听。条件只有一个——要仔细听，好吗？,小昔涟
vo_ambient_w4_v340_greeting_cyrene_128.wav,故乡是很让人怀念，可更重要的，是迈出向前的脚步，对吧？,小昔涟
vo_ambient_w4_v340_greeting_cyrene_129.wav,（均匀的呼吸声）,小昔涟
vo_ambient_w4_v380_broadcast_cyrene_101.wav,小小一只的奇美拉，快快在爱里长大吧♪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_001.wav,哎呀，别上当啦……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_012.wav,他们在骗你，快回来……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_016.wav,快回来,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_022.wav,别走,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_024.wav,别走，他们会装作你记忆里的人……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_027.wav,别让坏人骗走你的信任呀……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_031.wav,你跑的也太快了等等,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_037.wav,那些甜言蜜语，真的很动听……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_040.wav,但你要睁大眼睛,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_043.wav,千万别被蒙蔽了呀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_045.wav,哎,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_047.wav,终于追上你了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_048.wav,哎我没事,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_051.wav,只是好久没运动,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_053.wav,身体都没力气了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_056.wav,哎呀在做出决定前,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_058.wav,能不能和我聊聊呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_061.wav,3月嗯,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_063.wav,做个自我介绍吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_064.wav,我是昔涟往昔的涟漪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_065.wav,很好记的名字对吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_067.wav,咦，仔细一看才发现，你和我…是不是有点相似？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_074.wav,不仅如此,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_075.wav,我们还都是开朗美丽乐观的青春少女,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_082.wav,真是不可思议的巧合,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_085.wav,我们是初次见面哦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_086.wav,但从刚才的记忆里,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_090.wav,我已经了解了你的经历,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_093.wav,真是难以置信,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_095.wav,我们的共同点或许远比想象中更多呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_097.wav,我完全理解你的困境,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_099.wav,所以更不希望你被坏人利用,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_101.wav,受到伤害,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_102.wav,毕竟，我可是亲身体会过呢。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_103.wav,在这片空荡荡的地方,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_104.wav,我独自待了很久很久,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_105.wav,久到都快忘了时间是什么概念,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_106.wav,但有一件事，我记得特别清楚。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_108.wav,那扇门背后，绝对没有你想要的答案哦。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_110.wav,对那些对话很真实,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_112.wav,也很诱人吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_113.wav,那是因为坏人翻看了你的记忆,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_114.wav,勾起了你心底最深处的渴望,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_115.wav,拨弄女孩子细腻的心绪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_118.wav,真是不可饶恕,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_121.wav,如果走进那扇门,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_122.wav,最坏的情况,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_123.wav,你会变成他们的棋子,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_124.wav,再也无法掌控自己的命运,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_125.wav,虽然我被困在这里,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_127.wav,和你一样失去了记忆,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_129.wav,但我还依稀记得那个养育了我的故乡,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_130.wav,这扇门的背后是翁法罗斯,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_131.wav,它绝对不是一个温柔的世界,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_132.wav,漫长的时光里,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_133.wav,我只能眼睁睁看着人们走进记忆之门,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_134.wav,那些人看不见,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_135.wav,我也听不见我的呼唤,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_136.wav,天外之音总会给出安全的承诺,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_137.wav,但我从没见过有人平安归来,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_138.wav,所以，我不能对你视而不见。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_139.wav,方法其实一点也不复杂,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_140.wav,只要回头,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_141.wav,然后一步步离开这里就好了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_142.wav,嗯真难缠对吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_143.wav,可千万别听他们的,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_144.wav,你要坚定地走下去,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_145.wav,返程的路也许要花上很久很久,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_146.wav,比普通人一生的时光还要漫长许多,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_147.wav,但你要相信,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_148.wav,那才是家的方向,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_149.wav,咦？为什么……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_150.wav,嗯这样啊,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_151.wav,…这样啊。你也有比生命更重要的伙伴呢。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_152.wav,真是听着就让人家怦怦心跳,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_153.wav,3月,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_154.wav,既然这是你的决定,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_155.wav,那我一定站在你这边,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_156.wav,谁让我们是如此相似呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_157.wav,谁让我们是如此相似呢？娇弱可爱的外表下，都藏着一颗炽热的真心呢！,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_158.wav,谁知道呢？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_159.wav,不过你不用替我担心了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_160.wav,我在这里待了那么久,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_161.wav,早就习惯和自己想象出来的朋友聊天了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_162.wav,哎,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_163.wav,嗯，那我可就满怀期待地等着了哦？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_164.wav,去吧，三月。祝愿你们，能写下一段无比浪漫的故事呀♪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_165.wav,然后，就在那里，完成你我最初…也是最后的心愿……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_166.wav,…为这个我们深爱的世界，写下不同以往的结局吧。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_167.wav,嗯哒哒哒哒哒哒哒哒哒哒哎呀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_168.wav,这么急匆匆的过来,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_169.wav,小秋千都被吓到了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_170.wav,一晃一晃,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_171.wav,果然是你呀♪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_172.wav,嗯没什么,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_173.wav,嗯～没什么，只是…忽然有种莫名的心灵感应？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_174.wav,你脑袋上怎么还有落叶,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_175.wav,难道又躺在树上睡觉了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_176.wav,还是麦田收拾干净再出门呀是吗,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_177.wav,虽然你的个头比我要高,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_178.wav,但论成熟我可远胜于你呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_179.wav,喜欢幻想那些英雄故事,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_180.wav,把自己当成里面的角色,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_181.wav,可不是大人会做出的举动呀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_182.wav,嘿你说是吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_183.wav,既然又在陪他胡闹,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_184.wav,今天的人设是什么,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_185.wav,星河猎手,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_186.wav,「心和猎手」？你是准备捕获谁的心呢，嗯？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_187.wav,嗯嗯怎么又换身份了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_188.wav,明明不久前还是从一帮漂流过来和你定下建议修习契约的勇者,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_189.wav,正要和你说呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_190.wav,不久前我在秋千上睡甜甜的觉,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_191.wav,做了个奇怪的梦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_192.wav,那梦里，一直有个模糊的声音，似乎在呼唤什么。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_193.wav,似乎在呼唤什么哦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_194.wav,你也是吗,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_195.wav,嗯…你也是吗？难怪醒来以后，总觉得心里惴惴不安呢。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_196.wav,于是我想起了小时候常玩的神谕牌,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_197.wav,虽然欧洛尼斯神域总是解读不准就是了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_198.wav,孩子总是幸福的,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_199.wav,觉得神明注意不到,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_200.wav,哀丽秘榭的小角落,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_201.wav,会对我们睁一只眼闭一只眼,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_202.wav,但命运从来都是确凿不移,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_203.wav,毕竟我们也不知道神域里的未来究竟是多远,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_204.wav,以后我倒是还能想起几个地点,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_205.wav,我们一起去看看吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_206.wav,村子就这么大,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_207.wav,村子就这么大，当年藏下的童年秘密都还在原地吧？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_208.wav,谢谢您,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_209.wav,谢谢您！我们会注意的。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_210.wav,哀丽秘榭的小校舍只有您一位老师，是太辛苦了。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_211.wav,老师是太辛苦了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_212.wav,课堂上雕的木头人,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_213.wav,原来是藏到了这里,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_214.wav,这可真是连我也不知道的秘密啊,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_215.wav,神谕牌不在这里呢……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_216.wav,让我想想嗯,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_217.wav,让我想想…啊，还有一个地方没去找过。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_218.wav,是呀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_219.wav,我还记得你们喊我出去玩,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_220.wav,总是不走正门,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_221.wav,爱翻墙,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_222.wav,真是调皮,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_223.wav,像某个人一样，捉不准出现的时机，是吧？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_224.wav,也许就是你哦♪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_225.wav,不过这里最近只有我一个人住,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_226.wav,还好久没认真打理了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_227.wav,真让人害羞,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_228.wav,这么多角落该从哪里找起呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_229.wav,好久没去房顶了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_230.wav,也许那里能有所发现,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_231.wav,上去找一找吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_232.wav,远远地望过去,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_233.wav,还是熟悉的风景呀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_234.wav,要说哀丽秘榭最让人留恋的地方,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_235.wav,除了大树下的秋千架,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_236.wav,就是这儿了啊,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_237.wav,什么动静,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_238.wav,小心一点啦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_239.wav,虽然我是村子里的小占卜师,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_240.wav,不过暂时还没掌握让时间倒流的能力哦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_241.wav,因为自幼就能听见朦胧的神谕,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_242.wav,村子里的人都说我是未来的岁月祭司,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_243.wav,不过占卜的次数多了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_244.wav,反倒会对命运产生迷茫,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_245.wav,说着对神域笃信不疑,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_246.wav,但真要离开艾莉密泄的话,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_247.wav,不知停泊的那艘船，会把我们带到什么地方呢？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_248.wav,已经装在眼睛里了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_249.wav,去到哪里都会珍藏,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_250.wav,包括童年的伙伴哦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_251.wav,来啦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_252.wav,来啦！果然冥冥之中，神明在聆听内心的声音啊。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_253.wav,可是牌不见了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_254.wav,是被谁拿走了吗,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_255.wav,嘿我知道了那群神神秘秘的小家伙,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_256.wav,没想到是他们在调皮捣蛋嗯,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_257.wav,嗯，跟我来，到庭院后面去吧。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_258.wav,就在这边太久没去拜访小妖精们,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_259.wav,连去迷境的路上都长满杂草,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_260.wav,看不清了呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_261.wav,只要沿着树洞爬一小段距离,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_262.wav,穿过最狭窄的地方,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_263.wav,就到它们的栖息地迷路迷境了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_264.wav,诶不如担心一下自己会不会被小妖精们拒绝吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_265.wav,毕竟迷路迷境实行的是邀请制,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_266.wav,只有天真无邪的孩子才能进入呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_267.wav,那…你先请？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_268.wav,真是冒冒失失啊……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_269.wav,不过这下就只剩下我们了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_270.wav,继续刚才的话题吗,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_271.wav,其实从看见小妖精的可爱字条开始,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_272.wav,我心中的预感就越发强烈,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_273.wav,也许当我们再度踏入睽违多年的迷境,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_274.wav,命运的齿轮就要开始转动了呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_275.wav,…如果我是，你会怎么做呢？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_276.wav,嘿嘿开个玩笑,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_277.wav,没有别的意思啊,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_278.wav,但即便命运确凿不移,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_279.wav,无论他要将世界带向何方,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_280.wav,只要我们能够共同面对,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_281.wav,那就没什么好害怕的对吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_282.wav,所以，如果你愿意……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_283.wav,唉算了没什么,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_284.wav,如果命运果真开始流转,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_285.wav,到时再请你听听我的请求吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_286.wav,那时我们都是小孩子呢。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_287.wav,说不定我和徕啦迷一样，都是迷境的小妖精呢？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_288.wav,好啦好啦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_289.wav,他只是在学故事里的吟游诗人,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_290.wav,多愁善感,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_291.wav,才不会真的忘记大家呢,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_292.wav,我们这次来是为了找回神谕牌,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_293.wav,你知道他去哪里了吗,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_294.wav,村长哆哆啦咪,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_295.wav,他要石玉牌做什么,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_296.wav,如果想占卜,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_297.wav,直接告诉我就好了呀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_298.wav,村长！您还是这么有精神，真是太好啦。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_299.wav,真是太好了哦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_300.wav,啊，我的神谕牌册……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_301.wav,有您替我保管,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_302.wav,我就放心了,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_303.wav,要是想让我占卜,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_304.wav,随时乐意效劳什么,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_305.wav,可如果是这样,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_306.wav,我们的远行,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_307.wav,我和白垩本来只打算离开村子一小段时间,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_308.wav,学些本领,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_309.wav,回来他要去玄风城锻炼,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_310.wav,我打算去雅努萨波利斯接受命运泰坦的洗礼,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_311.wav,学成之后,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_312.wav,我们就回埃利密县,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_313.wav,保护村子的和平不受侵扰,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_314.wav,虔诚的叩问会得到同等重量的回应。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_315.wav,来吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_316.wav,闭上眼,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_317.wav,来吧，闭上眼，轻轻地打开神谕牌册……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_318.wav,让你的思绪像河水上漂着的星星一样流淌,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_319.wav,趁着萤火和微风,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_320.wav,你们的命运也将流向同样的未来,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_321.wav,现在，来抽牌吧？,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_322.wav,呀，没想到能得到如此多的回应……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_323.wav,那就任意翻开神谕牌,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_324.wav,看看未来将如何实现吧,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_325.wav,知者排纳事,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_326.wav,牵连起黄金之简的浪漫丝线,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_327.wav,将众人的命运编织成一匹金灿灿的流丝,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_328.wav,连,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_329.wav,通向一个最为光辉烂漫的未来的牌面,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_330.wav,这是门将,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_331.wav,这是「门匠」，她能在万千门径之中，为人们指点出正确的道路。,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_332.wav,君王牌通常象征着纪律,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_333.wav,权威和荣耀,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_334.wav,但往往也和孤独战争划等号,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_335.wav,哼姬克牌,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_336.wav,这是最调皮的一张,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_337.wav,他常常贴在其他牌的背后出现,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_338.wav,擅长伪装成其他卡牌的模样,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_339.wav,抽中他可不容易啊,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_340.wav,仕女牌有点轻盈的分量,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_341.wav,带着冰凉的安提莲花的香气,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_342.wav,就像天上的繁星,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_343.wav,它象征着新生和希望,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_344.wav,却也容易让人联想到挫折,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_345.wav,悲伤和空虚,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_346.wav,小巧的医师牌,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_347.wav,虽然是柔和的颜色,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_348.wav,但其中蕴含的勇气不比任何一张牌少,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_349.wav,甚至足以融化寒冷的坚冰,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_350.wav,这就是有着大魔术师,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_351.wav,大表演家睿智之左眼,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_352.wav,瑟西斯的亵渎者等诸多称号的学士牌啦,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_353.wav,「救世主」……,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_354.wav,在命运三相神谕的语境下,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_355.wav,这张牌意味着协调和完美无缺,小昔涟
%(title)s.%(ext)s_Vocals_decho_srt_356.wav,而且，这也是所有神谕牌里唯一一张没有负面意象的哦。,小昔涟
